Age,Gender,PostalCode,ResidenceYears,ResidenceType,DistanceResidenceCampus,Commute,NativeLanguage,OtherLanguages,BirthCountry,LengthCm,WeightKg,DominantHand,DominantFoot,Diagnose,AlcoholConsumption,CigaretteConsumption,SleepHours,Rested,Happiness,EducationFather,OccupationFather,EducationMother,OccupationMother,FamilyIncome,FamilySize,NumSiblings,SiblingRank,FamilySituation,DivorcedYears,HappinessHome,ParentsStemEducation,ParentsStemOccupation,ParentsHelp,SecondaryEducation,EducationSector,KindergartenAge,SecondaryDiplomaYears,MathHours1,MathHours2,MathHours3,SecondaryMathResults,OtherEducation,OtherDiploma,Elective,ClassSize,ClassSizeComfort,ClassSizeAttention,MathPrep,MathTeacherHelpful,MathTeacherAvailable,Credits,StudyTimeGeneralHours,StudyTimeITHours,NonStudyTimeITHours,ITMainDomain,ITProjects,NumProgrammingLanguages,MathFun,MathConfidence,MathEffort,MathStress,MathMoreStress,MathProblemAction,RankFamily,RankYouthMovement,RankYouthHouse,RankMusic,RankSportsClub,RankHome,RankAssociation,RankFriends,OutdoorChild,OutdoorNow,OutdoorChildCompany,SportHours,SportType,ReadingHours,ReadingLanguages,ReadingEnjoyment,ComputerUseProHours,ComputerUseRecHours,ComputerGameTypes,ComputerGameNeglect,BrainGameHours,MusicalInstrument,MusicEducation,MusicYears,SheetMusic,SpendingMoney,SpendingGames,LootBoxKnow,LootBoxIllegal,LootBoxBought1,LootBoxBought2,TestQ01,TestQ02,TestQ03,TestQ04,TestQ05,TestQ06,TestQ07,TestQ08,TestQ09,TestQ10,TestQ11,TestQ12,TestQ13,TestQ14,TestQ15,TestTimeMins,GradeMath4IT,GradePOD1,GradeOOP1,GradeOOP2,GradeWA1,GradeWA2,GradePRJ1
24,Mannelijk,9988,24,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,,België,184,75,Rechtshandig,Linksvoetig,Nee,1,0,8,9,7,Master of equivalent (universiteit),Zelfstandige,Bachelor of equivalent (hogeschool),Bediende,> 6000€,5,2,2,Twee-oudergezin: vader en moeder,,4,Nee,Nee,2,Technisch Secundair Onderwijs (TSO),Gemeenschapsonderwijs (GO!),3,5,5,5,5,4,"Ja, een hogeschoolopleiding binnen STEM",Nee,Systeem- en netwerkbeheer,18,3,9,5,7,10,55,8,12,10,Systeembeheer,Dat heb ik nog nooit gedaan,0,2,0,9,5,4,Ik probeer het onmiddellijk op te lossen,4,6,7,5,3,1,8,2,> 5 keer per week,2-5 keer per week,Alleen,7,Individuele sport,0,"Nederlands,Engels",3,8,4,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,30,0,Nee,Nee,"Nee, omwille van andere redenen","Nee, omwille van andere redenen",1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,34,10,10,10,10,15,12,10
19,Mannelijk,1770,19,Ik verblijf thuis bij mijn ouders/voogd,35,Trein,Nederlands,Engels,België,180,68,Rechtshandig,Rechtsvoetig,Nee,1,0,7,6,5,Hoger secundair onderwijs,Bediende,Bachelor of equivalent (hogeschool),Bediende,4500€ - 5999€,4,1,2,Twee-oudergezin: vader en moeder,,9,Nee,Nee,4,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,2,5,6,4,7,Nee,Nee,Systeem- en netwerkbeheer,15,5,7,7,6,7,60,2,2,5,Netwerkbeheer,Dat heb ik wel eens gedaan,0,5,5,6,2,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",4,8,6,7,2,1,5,3,> 5 keer per week,2-5 keer per week,Met vrienden,10,Individuele sport,0,Nederlands,0,6,4,Actie,Zelden,0,Nee,,,Nee,50,10,Ja,Ja,Ja,"Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,1,46,10,12,18,16,14,10,11
20,Mannelijk,9040,19,Ik verblijf thuis bij mijn ouders/voogd,7,Fiets,Nederlands,Engels,België,192,83,Rechtshandig,Rechtsvoetig,Nee,11,0,9,10,7,Master of equivalent (universiteit),Zelfstandige,Bachelor of equivalent (hogeschool),Zelfstandige,Ik weet het niet,5,2,2,Twee-oudergezin: vader en moeder,,8,Ja,Nee,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,5,5,6,7,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,1,5,5,6,5,5,60,3,8,12,Software-ontwikkeling,Dat heb ik regelmatig gedaan,2,5,4,7,3,3,Ik sla het probleem over en bekijk het later nog eens,5,2,8,6,4,3,7,1,> 5 keer per week,2-5 keer per week,Met vrienden,1,Teamsport,0,Nederlands,3,3,2,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,40,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,11,12,10,12,10,11,10
22,Mannelijk,9308,10,Ik verblijf thuis bij mijn ouders/voogd,27,Trein,Nederlands,"Engels,Frans",België,180,80,Rechtshandig,Rechtsvoetig,"Dyslexie,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD)",2,0,8,7,8,Master of equivalent (universiteit),Bediende,Master of equivalent (universiteit),Zelfstandige,Ik weet het niet,4,1,1,Co-ouderschap (afwisselend bij elke ouder),10,9,Ja,Nee,7,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,4,4,4,5,Nee,Nee,Programmeren,25,8,7,6,9,10,51,1,3,1,Software-ontwikkeling,Dat heb ik wel eens gedaan,1,6,4,8,9,8,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,2,6,8,4,1,7,5,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,1,Individuele sport,1,"Nederlands,Engels,Frans",8,5,1,Adventure,Zelden,1,Nee,,,Nee,20,5,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,10,11,10,15,10,10,13
22,Mannelijk,9255,22,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",35,Fiets,Nederlands,Nederlands,België,180,69,Rechtshandig,Rechtsvoetig,Nee,10,30,7,8,7,Lager secundair onderwijs,Zelfstandige,Hoger secundair onderwijs,Zelfstandige,Ik weet het niet,4,1,2,Co-ouderschap (afwisselend bij elke ouder),19,8,Ja,Nee,6,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,5,6,7,7,"Ja, een universitaire opleiding binnen STEM",Nee,Systeem- en netwerkbeheer,40,8,9,6,7,8,44,6,10,8,Systeembeheer,Dat heb ik wel eens gedaan,1,8,8,7,3,3,Ik probeer het onmiddellijk op te lossen,2,7,5,8,3,1,6,4,2-5 keer per week,2-5 keer per week,Met vrienden,8,Individuele sport,2,"Nederlands,Engels",8,14,24,Shooter,Af en toe,10,Nee,,,Nee,60,40,Ja,Ja,Ja,"Nee, ik wilde wel maar kon dit niet of wist niet hoe",1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,41,11,10,17,10,14,10,12
21,Mannelijk,9890,10,Ik verblijf thuis bij mijn ouders/voogd,17,Auto,Nederlands,Engels,België,190,90,Rechtshandig,Rechtsvoetig,Nee,2,0,7,7,4,Bachelor of equivalent (hogeschool),Werkloos,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,4,1,2,Co-ouderschap (afwisselend bij elke ouder),14,7,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,4,5,3,6,"Ja, een universitaire opleiding buiten STEM",Nee,Programmeren,20,8,9,4,8,9,41,2,16,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,3,2,8,6,5,Ik sla het probleem over en bekijk het later nog eens,4,5,6,8,2,1,7,3,2-5 keer per week,1 keer per week,Met vrienden,3,Individuele sport,0,"Nederlands,Engels",7,7,4,Puzzle,Af en toe,4,Nee,,,Nee,30,0,Ja,Ja,Ja,"Nee, dit interesseert me niet",1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,60,10,19,11,13,16,14,13
20,Mannelijk,9031,20,Ik verblijf thuis bij mijn ouders/voogd,9,Auto,Nederlands,Engels,België,192,75,Linkshandig,Linksvoetig,Aandachtstekort-hyperactiviteitstoornis (ADD/ADHD),1,0,7,7,9,Doctoraat,Onderwijs,Master of equivalent (universiteit),Onderwijs,> 6000€,6,3,4,Twee-oudergezin: vader en moeder,,9,Ja,Ja,7,Technisch Secundair Onderwijs (TSO),Provinciale school,2.5,2,4,5,5,8,Nee,Nee,Programmeren,20,9,10,9,8,7,60,10,15,5,Software-ontwikkeling,Dat heb ik regelmatig gedaan,2,9,4,9,6,7,Ik probeer het onmiddellijk op te lossen,5,6,7,4,3,1,8,2,> 5 keer per week,1 keer per week,Alleen,2,Individuele sport,2,"Nederlands,Engels",7,7,4,Simulatie,Nooit,2,Snaarinstrument,Privélessen,12,Ja,30,5,Ja,Ja,Ja,"Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,16,17,19,19,19,16,16
19,Mannelijk,9870,,Ik verblijf thuis bij mijn ouders/voogd,22,Trein,Nederlands,Engels,België,,,Rechtshandig,Rechtsvoetig,Nee,0,0,7,2,7,Ik weet het niet,Arbeider,Ik weet het niet,Bediende,Ik weet het niet,5,2,2,Twee-oudergezin: vader en moeder,,9,,Nee,5,Technisch Secundair Onderwijs (TSO),Ik weet het niet,,2,,,,6,Nee,Nee,Programmeren,,5,6,2,,,,2,11,1,Software-ontwikkeling,Dat heb ik nog nooit gedaan,1,1,2,7,7,1,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,4,7,8,5,1,6,3,2-5 keer per week,1 keer per week,Met vrienden,,Ik beoefen geen sport,0,,4,,,Role Playing,Af en toe,,Nee,,,Nee,,,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,47,,9,,,12,,
19,Mannelijk,9112,19,Ik verblijf thuis bij mijn ouders/voogd,37,Trein,Nederlands,Engels,België,175,60,Rechtshandig,Rechtsvoetig,Nee,0,0,6,4,7,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,5,2,3,Twee-oudergezin: vader en moeder,,10,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,2,5,4,4,7,Nee,Nee,Systeem- en netwerkbeheer,26,8,8,8,,7,57,15,8,4,Netwerkbeheer,Dat heb ik wel eens gedaan,1,7,7,8,6,4,Ik sla het probleem over en bekijk het later nog eens,3,7,6,4,5,1,8,2,> 5 keer per week,2-5 keer per week,Met vrienden,5,Individuele sport,0,Nederlands,6,9,2,Ik speel geen/nauwelijks computergames,Nooit,3,Klavier,Muziekschool (deeltijds kunstonderwijs),7,Ja,10,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,49,10,10,14,10,12,6,9
22,Mannelijk,8610,22,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Fiets,Nederlands,Engels,België,183,93,Rechtshandig,Rechtsvoetig,,7,3,7,4,6,Hoger beroepsonderwijs (HBO5),Arbeider,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,6,1,2,Twee-oudergezin: vader en moeder,10,5,Nee,Nee,3,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,5,4,4,3,3,"Ja, een hogeschoolopleiding buiten STEM","Ja, een hogeschoolopleiding buiten STEM",Programmeren,20,10,6,7,9,10,60,15,5,3,Software-ontwikkeling,Dat heb ik vaak gedaan,0,7,6,8,3,7,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",7,6,2,8,4,3,5,1,> 5 keer per week,< 1 keer per week,Met vrienden,7,Individuele sport,0,Nederlands,2,10,1,Strategie,Nooit,0,Nee,,,Nee,20,0,Ja,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,44,10,14,13,13,11,12,10
21,Mannelijk,9030,21,Ik verblijf thuis bij mijn ouders/voogd,6,Fiets,Nederlands,,België,180,77,Rechtshandig,Rechtsvoetig,Nee,2,0,7,3,4,Hoger secundair onderwijs,Bediende,Hoger secundair onderwijs,Arbeider,Ik weet het niet,4,1,2,Twee-oudergezin: vader en moeder,,8,Nee,Ja,3,Algemeen Secundair Onderwijs (ASO),Gemeenschapsonderwijs (GO!),3,4,4,5,8,7,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,5,7,7,9,8,60,2,8,2,Software-ontwikkeling,Dat heb ik nog nooit gedaan,0,9,8,3,3,3,Ik sla het probleem over en bekijk het later nog eens,2,7,5,8,3,1,6,4,1 keer per week,< 1 keer per week,Met vrienden,20,Teamsport,0,Nederlands,3,4,3,Shooter,Zelden,2,Nee,,,Nee,15,20,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,0,0,0,1,0,0.5,0,0,0,0,41,,14,,19,19,11,14
20,Mannelijk,9255,20,Ik verblijf thuis bij mijn ouders/voogd,41,Trein,Nederlands,Engels,België,188,94,Rechtshandig,Rechtsvoetig,Nee,0,0,7,7,8,Bachelor of equivalent (hogeschool),Bediende,Master of equivalent (universiteit),Ambtenaar,Ik weet het niet,4,1,2,Twee-oudergezin: vader en moeder,,10,Nee,Nee,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,5,5,7,7,"Ja, een universitaire opleiding binnen STEM",Nee,Systeem- en netwerkbeheer,30,7,5,5,7,8,68,,10,0,Netwerkbeheer,Dat heb ik wel eens gedaan,0,7,7,9,6,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",5,6,7,2,4,1,8,3,1 keer per week,< 1 keer per week,Met broers en/of zussen,,Ik beoefen geen sport,0,,3,5,3,Strategie,Af en toe,0,Percussie,Muziekschool (deeltijds kunstonderwijs),12,Ja,,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",,,,,,,,,,,,,,,,,10,10,17,12,10,8,15
20,Mannelijk,1730,19,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",4,Tram,Nederlands,Frans,België,185,70,Linkshandig,Rechtsvoetig,Dyslexie,,0,8,8,6,Master of equivalent (universiteit),Zelfstandige,Bachelor of equivalent (hogeschool),Bediende,Ik weet het niet,4,1,2,Alleenstaande of gescheiden moeder,4,8,Ja,Ja,5,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,6,6,8,9,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,5,5,1,5,5,68,,,,Internet of Things,Dat heb ik nog nooit gedaan,0,10,9,2,2,2,Ik sla het probleem over en bekijk het later nog eens,5,2,6,7,1,3,8,4,2-5 keer per week,2-5 keer per week,Met vrienden,5,Teamsport,0,Nederlands,1,3,5,Sport,Af en toe,2,Snaarinstrument,Privélessen,7,Nee,15,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,38,16,12,17,12,17,9,10
19,Mannelijk,9280,19,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",3,Fiets,Nederlands,Engels,België,182,58,Rechtshandig,Rechtsvoetig,Nee,1,0,7,5,5,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Zelfstandige,Ik weet het niet,6,4,1,Co-ouderschap (afwisselend bij elke ouder),7,5,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,1,4,5,3,7,Nee,Nee,Systeem- en netwerkbeheer,30,7,8,7,8,7,60,2,5,1,Netwerkbeheer,Dat heb ik wel eens gedaan,1,3,2,4,5,5,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,5,4,8,6,1,7,3,< 1 keer per week,1 keer per week,Met broers en/of zussen,0,Ik beoefen geen sport,1,"Nederlands,Engels",10,6,1,Adventure,Zelden,0,Nee,,,Nee,6,10,Ja,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,38,10,10,12,12,17,12,15
24,Mannelijk,9290,21,Ik verblijf thuis bij mijn ouders/voogd,30,Trein,Nederlands,Engels,België,178,101,Rechtshandig,Rechtsvoetig,Nee,4,0,8,8,2,Hoger secundair onderwijs,Zelfstandige,Bachelor of equivalent (hogeschool),Ambtenaar,3000€ - 4499€,4,1,1,Twee-oudergezin: vader en moeder,,10,Nee,Nee,0,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,6,5,4,4,7,"Ja, een universitaire opleiding binnen STEM",Nee,Systeem- en netwerkbeheer,20,6,0,0,5,5,46,0,3,3,Cybersecurity,Dat heb ik nog nooit gedaan,1,7,7,7,3,0,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",4,7,6,2,8,1,5,3,"Nee, nooit",2-5 keer per week,Alleen,5,Individuele sport,1,Engels,6,2,4,Adventure,Vaak,,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),16,Ja,50,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,0,1,1,1,0,1,1,0,0,0.5,0,0,0,0,40,11,12,11,10,14,5,15
25,Vrouwelijk,9220,25,Ik verblijf thuis bij mijn ouders/voogd,32,Trein,Nederlands,Engels,België,164,65,Rechtshandig,Rechtsvoetig,Dyslexie,0,0,6,7,7,Hoger beroepsonderwijs (HBO5),Zelfstandige,Hoger secundair onderwijs,Bediende,1500€ - 2999€,5,2,1,Twee-oudergezin: vader en moeder,,8,Ja,Ja,1,Technisch Secundair Onderwijs (TSO),Provinciale school,2.5,8,4,5,4,8,"Ja, een hogeschoolopleiding binnen STEM","Ja, een hogeschoolopleiding binnen STEM",Programmeren,15,5,4,7,7,7,33,4,2,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,7,5,3,7,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",2,5,6,7,4,1,8,3,> 5 keer per week,2-5 keer per week,Met broers en/of zussen,3,Teamsport,0,"Nederlands,Engels",7,1,3,Ik speel geen/nauwelijks computergames,Nooit,0,Nee,,,Nee,20,0,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,1,1,0.5,0,1,0,1,35,,10,10,10,10,10,13
21,Mannelijk,8710,20,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",2,Fiets,Nederlands,"Engels,Frans",België,189,110,Tweehandig (ambidexter),Rechtsvoetig,Nee,60,0,7,5,8,Bachelor of equivalent (hogeschool),Bediende,Hoger beroepsonderwijs (HBO5),Zelfstandige,3000€ - 4499€,4,1,2,Twee-oudergezin: vader en moeder,,7,Nee,Nee,1,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,3,5,4,4,6,Nee,Nee,Programmeren,40,8,3,2,8,8,53,5,10,2,Internet of Things,Dat heb ik wel eens gedaan,2,3,7,7,2,5,Ik sla het probleem over en bekijk het later nog eens,6,2,8,5,3,1,4,7,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,5,Teamsport,4,"Nederlands,Engels",10,6,8,Role Playing,Vaak,1,Snaarinstrument,Muziekschool (deeltijds kunstonderwijs),12,Ja,0,0,Ja,Ja,"Nee, omwille van andere redenen","Nee, omwille van andere redenen",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,28,12,11,14,15,12,11,11
21,Mannelijk,9120,17,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",0,Fiets,Nederlands,Engels,België,184,68,Rechtshandig,Rechtsvoetig,Nee,3,0,8,9,5,Master of equivalent (universiteit),Bediende,Hoger secundair onderwijs,Bediende,Ik weet het niet,4,1,1,Twee-oudergezin: vader en moeder,,6,Ja,Nee,6,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,4,5,6,6,8,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,21,9,1,3,0,0,60,40,50,10,Software-ontwikkeling,Dat heb ik regelmatig gedaan,3,7,9,8,3,3,Ik sla het probleem over en bekijk het later nog eens,4,7,8,5,1,3,6,2,2-5 keer per week,> 5 keer per week,Met vrienden,9,Individuele sport,1,"Nederlands,Engels",8,10,3,Ik speel geen/nauwelijks computergames,Nooit,6,Nee,,,Nee,15,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,24,,15,12,9,14,11,18
24,Mannelijk,1745,12,Ik verblijf thuis bij mijn ouders/voogd,40,Trein,Nederlands,,België,192,110,Rechtshandig,Rechtsvoetig,Dyslexie,2,0,8,7,2,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Bediende,3000€ - 4499€,3,2,1,Alleenstaande of gescheiden moeder,10,8,Nee,Nee,1,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,5,5,4,3,5,Nee,Nee,Programmeren,30,3,7,2,7,7,53,4,2,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,0,0,10,10,9,Ik sla het probleem over en bekijk het later nog eens,2,5,7,8,4,1,6,3,> 5 keer per week,1 keer per week,Met vrienden,1,Individuele sport,0,Nederlands,7,1,5,Adventure,Vaak,0,Nee,,,Nee,5,5,Ja,Ja,Ja,Ja,1,1,1,1,1,0,0,1,0,0,0.5,0,1,0,0,60,11,11,10,11,11,10,12
20,Mannelijk,9170,20,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",1,Fiets,Nederlands,Engels,België,175,65,Rechtshandig,Rechtsvoetig,Nee,5,0,6,4,4,Hoger secundair onderwijs,Bediende,Master of equivalent (universiteit),Onderwijs,4500€ - 5999€,4,1,2,Twee-oudergezin: vader en moeder,,7,Nee,Nee,7,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,3,6,6,6,2,Nee,Nee,Programmeren,15,7,5,7,7,7,53,2,10,0,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,7,7,6,1,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",3,6,4,7,2,1,8,5,2-5 keer per week,2-5 keer per week,Met vrienden,10,Teamsport,0,Nederlands,10,4,4,Actie,Vaak,0,Nee,,,Nee,30,20,Nee,Nee,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,1,0,1,0.5,0,1,0,0,36,14,12,15,12,13,10,14
24,Mannelijk,8000,24,"Ik verblijf op kot (studentenhome, peda, huurwoning of -appartement dichtbij de hogeschoolcampus)",4,Tram-Fiets,Nederlands,Engels,België,178,,Linkshandig,Linksvoetig,Nee,15,0,7,3,8,Hoger secundair onderwijs,Ambtenaar,Ik weet het niet,Bediende,Ik weet het niet,5,2,2,Twee-oudergezin: vader en moeder,,9,Nee,Nee,6,Algemeen Secundair Onderwijs (ASO),Ik weet het niet,2.5,6,5,5,7,9,"Ja, een universitaire opleiding binnen STEM",Nee,Programmeren,20,5,5,5,8,5,64,2,12,20,Software-ontwikkeling,Dat heb ik regelmatig gedaan,2,7,8,2,4,4,Ik sla het probleem over en bekijk het later nog eens,2,5,7,8,4,1,6,3,2-5 keer per week,2-5 keer per week,Met broers en/of zussen,1,Individuele sport,0,"Nederlands,Engels",6,2,2,Sport,Af en toe,2,Nee,,,,,,Ja,Ja,Ja,,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,37,,,,,,,
21,Mannelijk,9620,21,Ik verblijf thuis bij mijn ouders/voogd,29,Trein,Nederlands,,België,179,75,Linkshandig,Geen voorkeur,Nee,4,0,7,2,3,Master of equivalent (universiteit),,Master of equivalent (universiteit),,Ik weet het niet,4,1,1,Twee-oudergezin: vader en moeder,,7,Ja,,3,Algemeen Secundair Onderwijs (ASO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,2.5,4,4,6,5,4,Nee,Nee,Systeem- en netwerkbeheer,20,1,8,2,6,9,70,10,,,Systeembeheer,Dat heb ik nog nooit gedaan,1,7,7,9,0,0,Ik sla het probleem over en bekijk het later nog eens,2,6,7,8,3,1,5,4,2-5 keer per week,1 keer per week,Alleen,0,Ik beoefen geen sport,3,"Nederlands,Engels",8,14,14,Actie,Af en toe,2,Nee,,,Nee,0,0,Ja,Ja,Ja,Ja,,,,,,,,,,,,,,,,,11,,,,,,
21,Mannelijk,9160,21,Ik verblijf thuis bij mijn ouders/voogd,28,Trein,Nederlands,Engels,België,178,69,Rechtshandig,Rechtsvoetig,Nee,1,0,8,9,7,Bachelor of equivalent (hogeschool),Bediende,Bachelor of equivalent (hogeschool),Onderwijs,4500€ - 5999€,5,2,3,Twee-oudergezin: vader en moeder,,9,Nee,Nee,3,Algemeen Secundair Onderwijs (ASO),Stedelijke of gemeenteschool,2.5,4,5,5,6,5,Nee,Nee,Systeem- en netwerkbeheer,35,5,3,6,7,10,36,2,5,0,Netwerkbeheer,Dat heb ik nog nooit gedaan,0,6,7,3,2,2,"Ik raadpleeg hulp van vrienden, ouders, het Internet, enz.",4,5,8,7,2,1,6,3,> 5 keer per week,> 5 keer per week,Met vrienden,6,Individuele sport,0,Nederlands,2,1,6,Sport,Nooit,0,Nee,,,Nee,50,0,Ja,Ja,"Nee, dit interesseert me niet","Nee, dit interesseert me niet",1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,35,12,13,16,11,13,10,16
24,Mannelijk,8755,24,Ik verblijf thuis bij mijn ouders/voogd,30,Trein,Nederlands,Engels,België,183,75,Rechtshandig,Rechtsvoetig,Nee,0,0,6,4,6,Lager secundair onderwijs,Arbeider,Lager onderwijs,Arbeider,3000€ - 4499€,4,1,1,Twee-oudergezin: vader en moeder,,8,Nee,Ja,2,Technisch Secundair Onderwijs (TSO),Vrij onderwijs - Katholiek Onderwijs Vlaanderen,3,5,4,4,5,8,Nee,Nee,Programmeren,30,4,7,5,9,9,54,1,7,9,Software-ontwikkeling,Dat heb ik wel eens gedaan,0,7,6,7,6,3,Ik probeer het onmiddellijk op te lossen,2,5,6,7,3,1,8,4,> 5 keer per week,2-5 keer per week,Met broers en/of zussen,6,Individuele sport,3,Engels,9,8,3,Shooter,Af en toe,1,Nee,,,Nee,0,0,Ja,Ja,Ja,Ja,,,,,,,,,,,,,,,,,11,13,10,15,12,10,14
